title_id	publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
11136	Quality of Life Research	0962-9343	1573-2649	1992	1	1	2016			http://link.springer.com/journal/11136			fulltext		Springer International Publishing	Serial							
11129	Quantitative Marketing and Economics	1570-7156	1573-711X	2005	3	1	2016			http://link.springer.com/journal/11129			fulltext		Springer US	Serial							
11128	Quantum Information Processing	1570-0755	1573-1332	2005	4	1	2016			http://link.springer.com/journal/11128			fulltext		Springer US	Serial							
11134	Queueing Systems	0257-0130	1572-9443	1986	1	1	2016			http://link.springer.com/journal/11134			fulltext		Springer US	Serial							
411	Radiation and Environmental Biophysics	0301-634X	1432-2099	1963	1	1	2016			http://link.springer.com/journal/411			fulltext		Springer Berlin Heidelberg	Serial							
11604	Radiation Medicine	0288-2043	1862-5274	2006	24	1	2008	26	10	http://link.springer.com/journal/11604			fulltext		Springer Japan	Serial							
11137	Radiochemistry	1066-3622	1608-3288	2005	47	1	2016			http://link.springer.com/journal/11137			fulltext		Pleiades Publishing	Serial							
11141	Radiophysics and Quantum Electronics	0033-8443	1573-9120	1965	8	1	2016			http://link.springer.com/journal/11141			fulltext		Springer US	Serial							
13147	Raumforschung und Raumordnung | Spatial Research and Planning	0034-0111	1869-4179	2005	63	1	2013			http://link.springer.com/journal/13147			fulltext		Springer Berlin Heidelberg	Serial							
11144	Reaction Kinetics, Mechanisms and Catalysis	1878-5190	1878-5204	1974	1	1	2016			http://link.springer.com/journal/11144			fulltext		Springer Netherlands	Serial							
11145	Reading and Writing	0922-4777	1573-0905	1989	1	1	2016			http://link.springer.com/journal/11145			fulltext		Springer Netherlands	Serial							
11241	Real-Time Systems	0922-6443	1573-1383	1989	1	1	2016			http://link.springer.com/journal/11241			fulltext		Springer US	Serial							
194	Rechtsmedizin	0937-9819	1434-5196	2005	15	1	2016			http://link.springer.com/journal/194			fulltext		Springer Medizin	Serial							
11148	Refractories and Industrial Ceramics	1083-4877	1573-9139	1960	1	1	2016			http://link.springer.com/journal/11148			fulltext		Springer US	Serial							
10113	Regional Environmental Change	1436-3798	1436-378X	2005	5	2	2016			http://link.springer.com/journal/10113			fulltext		Springer Berlin Heidelberg	Serial							
11819	Regular and Chaotic Dynamics	1560-3547	1468-4845	2007	12	1	2016			http://link.springer.com/journal/11819			fulltext		Pleiades Publishing	Serial							
40777	Rendiconti del Circolo Matematico di Palermo (1884-1940)		0009-725X	1887	1	1	1940	63	1	http://link.springer.com/journal/40777			fulltext		Springer Milan	Serial							
12215	Rendiconti del Circolo Matematico di Palermo Series 2	0009-725X	1973-4409	1952	1	1	2016			http://link.springer.com/journal/12215			fulltext		Springer Milan	Serial							
12210	Rendiconti Lincei	2037-4631	1720-0776	1990	1	1	2016			http://link.springer.com/journal/12210			fulltext		Springer International Publishing	Serial							
12522	Reproductive Medicine and Biology	1445-5781	1447-0578	2005	4	1	2011	10	4	http://link.springer.com/journal/12522			fulltext		Springer Japan	Serial							
766	Requirements Engineering	0947-3602	1432-010X	1996	1	1	2016			http://link.springer.com/journal/766			fulltext		Springer London	Serial							
11158	Res Publica	1356-4765	1572-8692	1995	1	1	2016			http://link.springer.com/journal/11158			fulltext		Springer Netherlands	Serial							
163	Research in Engineering Design	0934-9839	1435-6066	1989	1	1	2016			http://link.springer.com/journal/163			fulltext		Springer London	Serial							
433	Research In Experimental Medicine	0300-9130	1433-8580	1972	157	1	1996		2	http://link.springer.com/journal/433			fulltext		Springer-Verlag	Serial							
11162	Research in Higher Education	0361-0365	1573-188X	1973	1	1	2016			http://link.springer.com/journal/11162			fulltext		Springer Netherlands	Serial							
11165	Research in Science Education	0157-244X	1573-1898	1971	1	1	2016			http://link.springer.com/journal/11165			fulltext		Springer Netherlands	Serial							
11164	Research on Chemical Intermediates	0922-6168	1568-5675	1973	1	1	2016			http://link.springer.com/journal/11164			fulltext		Springer Netherlands	Serial							
12045	Resonance	0971-8044	0973-712X	1996	1	1	2016			http://link.springer.com/journal/12045			fulltext		Springer India	Serial							
25	Results in Mathematics	1422-6383	1420-9012	1978	1	1	2016			http://link.springer.com/journal/25			fulltext		Springer International Publishing	Serial							
11142	Review of Accounting Studies	1380-6653	1573-7136	1996	1	1	2016			http://link.springer.com/journal/11142			fulltext		Springer US	Serial							
11147	Review of Derivatives Research	1380-6645	1573-7144	1996	1	1	2016			http://link.springer.com/journal/11147			fulltext		Springer US	Serial							
10058	Review of Economic Design	1434-4742	1434-4750	1994	1	1	2016			http://link.springer.com/journal/10058			fulltext		Springer Berlin Heidelberg	Serial							
11150	Review of Economics of the Household	1569-5239	1573-7152	2005	3	1	2016			http://link.springer.com/journal/11150			fulltext		Springer US	Serial							
11151	Review of Industrial Organization	0889-938X	1573-7160	1984	1	1	2016			http://link.springer.com/journal/11151			fulltext		Springer US	Serial							
11846	Review of Managerial Science	1863-6683	1863-6691	2007	1	1	2016			http://link.springer.com/journal/11846			fulltext		Springer Berlin Heidelberg	Serial							
13164	Review of Philosophy and Psychology	1878-5158	1878-5166	2010	1	1	2016			http://link.springer.com/journal/13164			fulltext		Springer Netherlands	Serial							
11156	Review of Quantitative Finance and Accounting	0924-865X	1573-7179	1991	1	1	2016			http://link.springer.com/journal/11156			fulltext		Springer US	Serial							
10037	Review of Regional Research	0173-7600	1613-9836	2006	26	1	2016			http://link.springer.com/journal/10037			fulltext		Springer Berlin Heidelberg	Serial							
13644	Review of Religious Research	0034-673X	2211-4866	2011	53	1	2016			http://link.springer.com/journal/13644			fulltext		Springer US	Serial							
10290	Review of World Economics	1610-2878	1610-2886	1970	104	1	2016			http://link.springer.com/journal/10290			fulltext		Springer Berlin Heidelberg	Serial							
11154	Reviews in Endocrine and Metabolic Disorders	1389-9155	1573-2606	2005	6	1	2016			http://link.springer.com/journal/11154			fulltext		Springer US	Serial							
11157	Reviews in Environmental Science and Bio/Technology	1569-1705	1572-9826	2005	4	1	2016			http://link.springer.com/journal/11157			fulltext		Springer Netherlands	Serial							
11160	Reviews in Fish Biology and Fisheries	0960-3166	1573-5184	1991	1	1	2016			http://link.springer.com/journal/11160			fulltext		Springer International Publishing	Serial							
13163	Revista Matemática Complutense	1139-1138	1988-2807	2009	23	1	2016			http://link.springer.com/journal/13163			fulltext		Springer Milan	Serial							
397	Rheologica Acta	0035-4511	1435-1528	1958	1	1	2016			http://link.springer.com/journal/397			fulltext		Springer Berlin Heidelberg	Serial							
296	Rheumatology International	0172-8172	1437-160X	1981	1	1	2016			http://link.springer.com/journal/296			fulltext		Springer Berlin Heidelberg	Serial							
11587	Ricerche di Matematica	0035-5038	1827-3491	2006	55	1	2016			http://link.springer.com/journal/11587			fulltext		Springer Milan	Serial							
603	Rock Mechanics and Rock Engineering	0723-2632	1434-453X	1969	1	1	2016			http://link.springer.com/journal/603			fulltext		Springer Vienna	Serial							
11172	Russian Chemical Bulletin	1066-5285	1573-9171	1952	1	1	2016			http://link.springer.com/journal/11172			fulltext		Springer US	Serial							
11167	Russian Journal of Applied Chemistry	1070-4272	1608-3296	2005	78	1	2016			http://link.springer.com/journal/11167			fulltext		Pleiades Publishing	Serial							
11175	Russian Journal of Electrochemistry	1023-1935	1608-3342	2005	41	1	2016			http://link.springer.com/journal/11175			fulltext		Pleiades Publishing	Serial							
11176	Russian Journal of General Chemistry	1070-3632	1608-3350	2005	75	1	2016			http://link.springer.com/journal/11176			fulltext		Pleiades Publishing	Serial							
11502	Russian Journal of Inorganic Chemistry	0036-0236	1531-8613	2006	51	1	2016			http://link.springer.com/journal/11502			fulltext		Pleiades Publishing	Serial							
11503	Russian Journal of Mathematical Physics	1061-9208	1555-6638	2006	13	1	2016			http://link.springer.com/journal/11503			fulltext		Pleiades Publishing	Serial							
11181	Russian Journal of Nondestructive Testing	1061-8309	1608-3385	2005	41	1	2016			http://link.springer.com/journal/11181			fulltext		Pleiades Publishing	Serial							
11178	Russian Journal of Organic Chemistry	1070-4280	1608-3393	2005	41	1	2016			http://link.springer.com/journal/11178			fulltext		Pleiades Publishing	Serial							
11504	Russian Journal of Physical Chemistry A	0036-0244	1531-863X	2006	80	1	2016			http://link.springer.com/journal/11504			fulltext		Pleiades Publishing	Serial							
11185	Russian Linguistics	0304-3487	1572-8714	1974	1	1	2016			http://link.springer.com/journal/11185			fulltext		Springer Netherlands	Serial							
11982	Russian Mathematics	1066-369X	1934-810X	2007	51	1	2016			http://link.springer.com/journal/11982			fulltext		Allerton Press	Serial							
11505	Russian Metallurgy (Metally)	0036-0295	1555-6255	2006	2006	1	2016			http://link.springer.com/journal/11505			fulltext		Pleiades Publishing	Serial							
11983	Russian Meteorology and Hydrology	1068-3739	1934-8096	2007	32	1	2016			http://link.springer.com/journal/11983			fulltext		Allerton Press	Serial							
11182	Russian Physics Journal	1064-8887	1573-9228	1965	8	1	2016			http://link.springer.com/journal/11182			fulltext		Springer US	Serial							
12046	S?dhan?	0256-2499	0973-7677	1978	1	1	2016			http://link.springer.com/journal/12046			fulltext		Springer India	Serial							
13171	Sankhya A	0976-836X	0976-8378	2010	72	1	2016			http://link.springer.com/journal/13171			fulltext		Springer India	Serial							
13571	Sankhya B	0976-8386	0976-8394	2010	72	1	2016			http://link.springer.com/journal/13571			fulltext		Springer India	Serial							
11191	Science & Education	0926-7220	1573-1901	1992	1	1	2016			http://link.springer.com/journal/11191			fulltext		Springer Netherlands	Serial							
11948	Science and Engineering Ethics	1353-3452	1471-5546	1995	1	1	2016			http://link.springer.com/journal/11948			fulltext		Springer Netherlands	Serial							
11430	Science China Earth Sciences	1674-7313	1869-1897	2005	48	1	2016			http://link.springer.com/journal/11430			fulltext		Science China Press	Serial							
11425	Science China Mathematics	1674-7283	1869-1862	2005	48	1	2016			http://link.springer.com/journal/11425			fulltext		Science China Press	Serial							
10820	Scientific Modeling and Simulation SMNS	1874-8554	1874-8562	1993	1	1	1996		1	http://link.springer.com/journal/10820			fulltext		Springer Netherlands	Serial							
11192	Scientometrics	0138-9130	1588-2861	1978	1	1	2016			http://link.springer.com/journal/11192			fulltext		Springer Netherlands	Serial							
29	Selecta Mathematica	1022-1824	1420-9020	1995	1	4	2016			http://link.springer.com/journal/29			fulltext		Springer International Publishing	Serial							
11453	Semiconductors	1063-7826	1090-6479	2005	39	1	2016			http://link.springer.com/journal/11453			fulltext		Pleiades Publishing	Serial							
233	Semigroup Forum	0037-1912	1432-2137	1970	1	1	2016			http://link.springer.com/journal/233			fulltext		Springer US	Serial							
281	Seminars in Immunopathology	1863-2297	1863-2300	1978	1	1	2016			http://link.springer.com/journal/281			fulltext		Springer Berlin Heidelberg	Serial							
11220	Sensing and Imaging	1557-2064	1557-2072	2006	7	1	2016			http://link.springer.com/journal/11220			fulltext		Springer US	Serial							
11228	Set-Valued and Variational Analysis	1877-0533	1877-0541	1993	1	1	2016			http://link.springer.com/journal/11228			fulltext		Springer Netherlands	Serial							
11199	Sex Roles	0360-0025	1573-2762	1975	1	1	2016			http://link.springer.com/journal/11199			fulltext		Springer US	Serial							
11195	Sexuality and Disability	0146-1044	1573-6717	1978	1	1	2016			http://link.springer.com/journal/11195			fulltext		Springer US	Serial							
193	Shock Waves	0938-1287	1432-2153	1991	1	1	2016			http://link.springer.com/journal/193			fulltext		Springer Berlin Heidelberg	Serial							
11202	Siberian Mathematical Journal	0037-4466	1573-9260	1966	7	1	2016			http://link.springer.com/journal/11202			fulltext		Pleiades Publishing	Serial							
12633	Silicon	1876-990X	1876-9918	2009	1	1	2016			http://link.springer.com/journal/12633			fulltext		Springer Netherlands	Serial							
256	Skeletal Radiology	0364-2348	1432-2161	1976	1	1	2016			http://link.springer.com/journal/256			fulltext		Springer Berlin Heidelberg	Serial							
11325	Sleep and Breathing	1520-9512	1522-1709	2005	9	1	2016			http://link.springer.com/journal/11325			fulltext		Springer International Publishing	Serial							
11187	Small Business Economics	0921-898X	1573-0913	1989	1	1	2016			http://link.springer.com/journal/11187			fulltext		Springer US	Serial							
355	Social Choice and Welfare	0176-1714	1432-217X	1984	1	1	2016			http://link.springer.com/journal/355			fulltext		Springer Berlin Heidelberg	Serial							
11205	Social Indicators Research	0303-8300	1573-0921	1974	1	1	2016			http://link.springer.com/journal/11205			fulltext		Springer Netherlands	Serial							
11211	Social Justice Research	0885-7466	1573-6725	1987	1	1	2016			http://link.springer.com/journal/11211			fulltext		Springer US	Serial							
127	Social Psychiatry and Psychiatric Epidemiology	0933-7954	1433-9285	1966	1	1	2016			http://link.springer.com/journal/127			fulltext		Springer Berlin Heidelberg	Serial							
11218	Social Psychology of Education	1381-2890	1573-1928	1996	1	1	2016			http://link.springer.com/journal/11218			fulltext		Springer Netherlands	Serial							
12115	Society	0147-2011	1936-4725	1963	1	1	2016			http://link.springer.com/journal/12115			fulltext		Springer US	Serial							
500	Soft Computing	1432-7643	1433-7479	2005	9	1	2016			http://link.springer.com/journal/500			fulltext		Springer Berlin Heidelberg	Serial							
10270	Software & Systems Modeling	1619-1366	1619-1374	2005	4	1	2016			http://link.springer.com/journal/10270			fulltext		Springer Berlin Heidelberg	Serial							
11219	Software Quality Journal	0963-9314	1573-1367	1992	1	1	2016			http://link.springer.com/journal/11219			fulltext		Springer US	Serial							
11204	Soil Mechanics and Foundation Engineering	0038-0741	1573-9279	1964	1	1	2016			http://link.springer.com/journal/11204			fulltext		Springer US	Serial							
11207	Solar Physics	0038-0938	1573-093X	1967	1	1	2016			http://link.springer.com/journal/11207			fulltext		Springer Netherlands	Serial							
11188	Somatic Cell and Molecular Genetics	0740-7750	1572-9931	1975	1	1	1996		1	http://link.springer.com/journal/11188			fulltext		Kluwer Academic Publishers-Plenum Publishers	Serial							
11818	Somnologie	1432-9123	1439-054X	2005	9	1	2016			http://link.springer.com/journal/11818			fulltext		Springer Medizin	Serial							
11841	Sophia	0038-1527	1873-930X	1962	1	1	2016			http://link.springer.com/journal/11841			fulltext		Springer Netherlands	Serial							
12054	Sozial Extra	0931-279X	1863-8953	2005	29	1	2016			http://link.springer.com/journal/12054			fulltext		Springer Fachmedien Wiesbaden	Serial							
12592	Soziale Passagen	1867-0180	1867-0199	2009	1	1	2016			http://link.springer.com/journal/12592			fulltext		Springer Fachmedien Wiesbaden	Serial							
11214	Space Science Reviews	0038-6308	1572-9672	1962	1	1	2016			http://link.springer.com/journal/11214			fulltext		Springer Netherlands	Serial							
717	Spektrum der Augenheilkunde	0930-4282	1613-7523	2005	19	1	2016			http://link.springer.com/journal/717			fulltext		Springer Vienna	Serial							
11332	Sport Sciences for Health	1824-7490	1825-1234	2005	1	2	2016			http://link.springer.com/journal/11332			fulltext		Springer Milan	Serial							
548	Standort	0174-3635	1432-220X	2005	29	1	2016			http://link.springer.com/journal/548			fulltext		Springer Berlin Heidelberg	Serial							
11203	Statistical Inference for Stochastic Processes	1387-0874	1572-9311	2005	8	1	2016			http://link.springer.com/journal/11203			fulltext		Springer Netherlands	Serial							
10260	Statistical Methods & Applications	1618-2510	1613-981X	1992	1	1	2016			http://link.springer.com/journal/10260			fulltext		Springer Berlin Heidelberg	Serial							
362	Statistical Papers	0932-5026	1613-9798	1960	1	1	2016			http://link.springer.com/journal/362			fulltext		Springer Berlin Heidelberg	Serial							
11222	Statistics and Computing	0960-3174	1573-1375	1991	1	1	2016			http://link.springer.com/journal/11222			fulltext		Springer US	Serial							
12561	Statistics in Biosciences	1867-1764	1867-1772	2009	1	1	2016			http://link.springer.com/journal/12561			fulltext		Springer US	Serial							
12015	Stem Cell Reviews and Reports	1550-8943	1558-6804	2005	1	1	2016			http://link.springer.com/journal/12015			fulltext		Springer US	Serial							
477	Stochastic Environmental Research and Risk Assessment	1436-3240	1436-3259	1987	1	1	2016			http://link.springer.com/journal/477			fulltext		Springer Berlin Heidelberg	Serial							
66	Strahlentherapie und Onkologie	0179-7158	1439-099X	2005	181	1	2016			http://link.springer.com/journal/66			fulltext		Springer Berlin Heidelberg	Serial							
11506	Stratigraphy and Geological Correlation	0869-5938	1555-6263	2006	14	1	2016			http://link.springer.com/journal/11506			fulltext		Pleiades Publishing	Serial							
11223	Strength of Materials	0039-2316	1573-9325	1969	1	1	2016			http://link.springer.com/journal/11223			fulltext		Springer US	Serial							
158	Structural and Multidisciplinary Optimization	1615-147X	1615-1488	1989	1	1	2016			http://link.springer.com/journal/158			fulltext		Springer Berlin Heidelberg	Serial							
11224	Structural Chemistry	1040-0400	1572-9001	1990	1	1	2016			http://link.springer.com/journal/11224			fulltext		Springer US	Serial							
11200	Studia Geophysica et Geodaetica	0039-3169	1573-1626	1957	1	1	2016			http://link.springer.com/journal/11200			fulltext		Springer Netherlands	Serial							
11225	Studia Logica	0039-3215	1572-8730	1953	1	1	2016			http://link.springer.com/journal/11225			fulltext		Springer Netherlands	Serial							
12116	Studies in Comparative International Development	0039-3606	1936-6167	1965	1	1	2016			http://link.springer.com/journal/12116			fulltext		Springer US	Serial							
11212	Studies in East European Thought	0925-9392	1573-0948	1961	1	1	2016			http://link.springer.com/journal/11212			fulltext		Springer Netherlands	Serial							
11217	Studies in Philosophy and Education	0039-3746	1573-191X	1960	1	1	2016			http://link.springer.com/journal/11217			fulltext		Springer Netherlands	Serial							
11507	Studies on Russian Economic Development	1075-7007	1531-8664	2006	17	1	2016			http://link.springer.com/journal/11507			fulltext		Pleiades Publishing	Serial							
11220	Subsurface Sensing Technologies and Applications	1566-0184	1573-9317	2005	6	1	2016			http://link.springer.com/journal/11220			fulltext		Springer US	Serial							
520	Supportive Care in Cancer	0941-4355	1433-7339	1993	1	1	2016			http://link.springer.com/journal/520			fulltext		Springer Berlin Heidelberg	Serial							
595	Surgery Today	0941-1291	1436-2813	1971	1	1	2016			http://link.springer.com/journal/595			fulltext		Springer Japan	Serial							
276	Surgical and Radiologic Anatomy	0930-1038	1279-8517	1978	1	1	2016			http://link.springer.com/journal/276			fulltext		Springer Paris	Serial							
464	Surgical Endoscopy	0930-2794	1432-2218	1986	1	1	2016			http://link.springer.com/journal/464			fulltext		Springer US	Serial							
10712	Surveys in Geophysics	0169-3298	1573-0956	1972	1	1	2016			http://link.springer.com/journal/10712			fulltext		Springer Netherlands	Serial							
11625	Sustainability Science	1862-4065	1862-4057	2006	1	1	2016			http://link.springer.com/journal/11625			fulltext		Springer Japan	Serial							
15	Swiss Journal of Geosciences	1661-8726	1661-8734	2005	98	1	2014			http://link.springer.com/journal/15			fulltext		Springer International Publishing	Serial							
13358	Swiss Journal of Palaeontology	1664-2376	1664-2384	2011	130	1	2014			http://link.springer.com/journal/13358			fulltext		Springer International Publishing	Serial							
13199	Symbiosis	0334-5114	1878-7665	2009	47	2	2016			http://link.springer.com/journal/13199			fulltext		Springer Netherlands	Serial							
11229	Synthese	0039-7857	1573-0964	1936	1	1	2016			http://link.springer.com/journal/11229			fulltext		Springer Netherlands	Serial							
11230	Systematic Parasitology	0165-5752	1573-5192	1979	1	1	2016			http://link.springer.com/journal/11230			fulltext		Springer Netherlands	Serial							
11213	Systemic Practice and Action Research	1094-429X	1573-9295	1988	1	1	2016			http://link.springer.com/journal/11213			fulltext		Springer US	Serial							
11523	Targeted Oncology	1776-2596	1776-260X	2006	1	1	2013			http://link.springer.com/journal/11523			fulltext		Springer International Publishing	Serial							
11454	Technical Physics	1063-7842	1090-6525	2005	50	1	2016			http://link.springer.com/journal/11454			fulltext		Pleiades Publishing	Serial							
11455	Technical Physics Letters	1063-7850	1090-6533	2005	31	1	2016			http://link.springer.com/journal/11455			fulltext		Pleiades Publishing	Serial							
10151	Techniques in Coloproctology	1123-6337	1128-045X	2005	9	1	2016			http://link.springer.com/journal/10151			fulltext		Springer International Publishing	Serial							
10758	Technology, Knowledge and Learning	2211-1662	2211-1670	1996	1	1	2016			http://link.springer.com/journal/10758			fulltext		Springer Netherlands	Serial							
11528	TechTrends	8756-3894	1559-7075	1985	30	1	2016			http://link.springer.com/journal/11528			fulltext		Springer US	Serial							
11235	Telecommunication Systems	1018-4864	1572-9451	1993	2	1	2016			http://link.springer.com/journal/11235			fulltext		Springer US	Serial							
11233	Tertiary Education and Management	1358-3883	1573-1936	1995	1	1	1996		4	http://link.springer.com/journal/11233			fulltext		Kluwer Academic Publishers	Serial							
11749	TEST	1133-0686	1863-8260	1992	1	1	2004	13	2	http://link.springer.com/journal/11749			fulltext		Springer Berlin Heidelberg	Serial							
12248	The AAPS Journal		1550-7416	2005	7	1	2016			http://link.springer.com/journal/12248			fulltext		Springer US	Serial							
12364	The American Journal of Digestive Diseases	0002-9211	1573-2568	1938	5	1	1955	22	12	http://link.springer.com/journal/12364			fulltext		Springer US	Serial							
12108	The American Sociologist	0003-1232	1936-4784	1987	18	1	2016			http://link.springer.com/journal/12108			fulltext		Springer US	Serial							
168	The Annals of Regional Science	0570-1864	1432-0592	1967	1	1	2016			http://link.springer.com/journal/168			fulltext		Springer Berlin Heidelberg	Serial							
159	The Astronomy and Astrophysics Review	0935-4956	1432-0754	1989	1	1	2016			http://link.springer.com/journal/159			fulltext		Springer Berlin Heidelberg	Serial							
13384	The Australian Educational Researcher	0311-6999	2210-5328	1985	12	1	2016			http://link.springer.com/journal/13384			fulltext		Springer Netherlands	Serial							
12229	The Botanical Review	0006-8101	1874-9372	1935	1	1	2016			http://link.springer.com/journal/12229			fulltext		Springer US	Serial							
12311	The Cerebellum	1473-4222	1473-4230	2005	4	1	2016			http://link.springer.com/journal/12311			fulltext		Springer US	Serial							
12279	The Chemists' Section of the Cotton Oil Press	0095-9774		1920	4	1	1924	8	1	http://link.springer.com/journal/12279			fulltext		Springer-Verlag	Serial							
12629	The Dublin Journal of Medical and Chemical Science	0332-1029	1863-4362	1832	1	1	1836	8	3	http://link.springer.com/journal/12629			fulltext		Springer-Verlag	Serial							
10198	The European Journal of Health Economics	1618-7598	1618-7601	2005	6	1	2016			http://link.springer.com/journal/10198			fulltext		Springer Berlin Heidelberg	Serial							
10050	The European Physical Journal A	1434-6001	1434-601X	2005	23	1	2016			http://link.springer.com/journal/10050			fulltext		Springer Berlin Heidelberg	Serial							
10051	The European Physical Journal B	1434-6028	1434-6036	2005	43	1	2016			http://link.springer.com/journal/10051			fulltext		Springer Berlin Heidelberg	Serial							
10053	The European Physical Journal D	1434-6060	1434-6079	2005	32	1	2016			http://link.springer.com/journal/10053			fulltext		Springer Berlin Heidelberg	Serial							
10189	The European Physical Journal E	1292-8941	1292-895X	2005	16	1	2016			http://link.springer.com/journal/10189			fulltext		Springer Berlin Heidelberg	Serial							
13129	The European Physical Journal H	2102-6459	2102-6467	2010	35	1	2016			http://link.springer.com/journal/13129			fulltext		Springer Berlin Heidelberg	Serial							
13360	The European Physical Journal Plus		2190-5444	2011	126	1	2016			http://link.springer.com/journal/13360			fulltext		Springer Berlin Heidelberg	Serial							
11734	The European Physical Journal Special Topics	1951-6355	1951-6401	2007	140	1	2016			http://link.springer.com/journal/11734			fulltext		Springer Berlin Heidelberg	Serial							
12098	The Indian Journal of Pediatrics	0019-5456	0973-7693	1936	3	1	2016			http://link.springer.com/journal/12098			fulltext		Springer India	Serial							
170	The International Journal of Advanced Manufacturing Technology	0268-3768	1433-3015	1985	1	1	2016			http://link.springer.com/journal/170			fulltext		Springer London	Serial							
10554	The International Journal of Cardiovascular Imaging	1569-5794	1573-0743	1985	1	1	2016			http://link.springer.com/journal/10554			fulltext		Springer Netherlands	Serial							
11367	The International Journal of Life Cycle Assessment	0948-3349	1614-7502	1996	1	1	2016			http://link.springer.com/journal/11367			fulltext		Springer Berlin Heidelberg	Serial							
11414	The Journal of Behavioral Health Services & Research	1094-3412	1556-3308	1972	1	2	2016			http://link.springer.com/journal/11414			fulltext		Springer US	Serial							
10828	The Journal of Comparative Germanic Linguistics	1383-4924	1572-8552	2005	8	3	2016			http://link.springer.com/journal/10828			fulltext		Springer Netherlands	Serial							
10888	The Journal of Economic Inequality	1569-1721	1573-8701	2005	2	2	2016			http://link.springer.com/journal/10888			fulltext		Springer US	Serial							
10892	The Journal of Ethics	1382-4554	1572-8609	2005	8	4	2016			http://link.springer.com/journal/10892			fulltext		Springer Netherlands	Serial							
12220	The Journal of Geometric Analysis	1050-6926	1559-002X	1991	1	1	2016			http://link.springer.com/journal/12220			fulltext		Springer US	Serial							
232	The Journal of Membrane Biology	0022-2631	1432-1424	1969	1	1	2016			http://link.springer.com/journal/232			fulltext		Springer US	Serial							
12603	The journal of nutrition, health & aging	1279-7707	1760-4788	2008	12	1	2016			http://link.springer.com/journal/12603			fulltext		Springer Paris	Serial							
12576	The Journal of Physiological Sciences	1880-6546	1880-6562	2008	59	1	2014			http://link.springer.com/journal/12576			fulltext		Springer Japan	Serial							
10935	The Journal of Primary Prevention	0278-095X	1573-6547	1980	1	1	2016			http://link.springer.com/journal/10935			fulltext		Springer US	Serial							
11146	The Journal of Real Estate Finance and Economics	0895-5638	1573-045X	1988	1	3	2016			http://link.springer.com/journal/11146			fulltext		Springer US	Serial							
11227	The Journal of Supercomputing	0920-8542	1573-0484	1987	1	1	2016			http://link.springer.com/journal/11227			fulltext		Springer US	Serial							
10961	The Journal of Technology Transfer	0892-9912	1573-7047	1977	1	2	2016			http://link.springer.com/journal/10961			fulltext		Springer US	Serial							
40295	The Journal of the Astronautical Sciences	0021-9142	2195-0571	2006	54	1	2016			http://link.springer.com/journal/40295			fulltext		Springer US	Serial							
10790	The Journal of Value Inquiry	0022-5363	1573-0492	1967	1	1	2016			http://link.springer.com/journal/10790			fulltext		Springer Netherlands	Serial							
283	The Mathematical Intelligencer	0343-6993	1866-7414	1977	1	2	2016			http://link.springer.com/journal/283			fulltext		Springer US	Serial							
13237	The Nucleus	0029-568X	0976-7975	2010	53	1	2016			http://link.springer.com/journal/13237			fulltext		Springer India	Serial							
10930	The Protein Journal	1572-3887	1573-4943	1982	1	1	2016			http://link.springer.com/journal/10930			fulltext		Springer US	Serial							
11139	The Ramanujan Journal	1382-4090	1572-9303	2005	8	4	2016			http://link.springer.com/journal/11139			fulltext		Springer US	Serial							
11138	The Review of Austrian Economics	0889-3047	1573-7128	1987	1	1	2016			http://link.springer.com/journal/11138			fulltext		Springer US	Serial							
12114	The Review of Black Political Economy	0034-6446	1936-4814	1970	1	1	2004	32	2	http://link.springer.com/journal/12114			fulltext		Springer US	Serial							
11558	The Review of International Organizations	1559-7431	1559-744X	2006	1	1	2016			http://link.springer.com/journal/11558			fulltext		Springer US	Serial							
114	The Science of Nature	0028-1042	1432-1904	1913	1	1	2016			http://link.springer.com/journal/114			fulltext		Springer Berlin Heidelberg	Serial							
11256	The Urban Review	0042-0972	1573-1960	1967	2	1	2016			http://link.springer.com/journal/11256			fulltext		Springer Netherlands	Serial							
371	The Visual Computer	0178-2789	1432-2315	1985	1	1	2016			http://link.springer.com/journal/371			fulltext		Springer Berlin Heidelberg	Serial							
778	The VLDB Journal	1066-8888	0949-877X	1992	1	1	2016			http://link.springer.com/journal/778			fulltext		Springer Berlin Heidelberg	Serial							
704	Theoretical and Applied Climatology	0177-798X	1434-4483	1948	1	1	2016			http://link.springer.com/journal/704			fulltext		Springer Vienna	Serial							
122	Theoretical and Applied Genetics	0040-5752	1432-2242	1929	1	1	2016			http://link.springer.com/journal/122			fulltext		Springer Berlin Heidelberg	Serial							
162	Theoretical and Computational Fluid Dynamics	0935-4964	1432-2250	1989	1	1	2016			http://link.springer.com/journal/162			fulltext		Springer Berlin Heidelberg	Serial							
11237	Theoretical and Experimental Chemistry	0040-5760	1573-935X	1965	1	1	2016			http://link.springer.com/journal/11237			fulltext		Springer US	Serial							
