Publisher Code,Journal Title,Print ISSN,Electronic ISSN,Publisher,Url,Total Number of articles,First Year in the Licence,First Volume in the Licence,Last Year in the Licence,Last Volume in the Licence
11625,Sustainability Science,1862-4065,1862-4057,Springer,http://link.springer.com/journal/11625,,2006,,2011,
11626,In Vitro Cellular & Developmental Biology - Animal,1071-2690,1543-706X,Springer,http://link.springer.com/journal/11626,,1991,,2011,
11627,In Vitro Cellular & Developmental Biology - Plant,1054-5476,1475-2689,Springer,http://link.springer.com/journal/11627,,1965,,2011,
11630,Journal of Thermal Science,1003-2169,1993-033X,Springer,http://link.springer.com/journal/11630,,1992,,2011,
11631,Chinese Journal Geochemistry,1000-9426,1993-0364,Springer,http://link.springer.com/journal/11631,,1982,,2004,
11633,International Journal of Automation and Computing,1476-8186,1751-8520,Springer,http://link.springer.com/journal/11633,,2005,,2011,
11654,Best Practice Onkologie,0946-4565,1862-8559,Springer,http://link.springer.com/journal/11654,,2006,,2011,
11655,Chinese Journal Integrative Medicine,1672-0415,1993-0402,Springer,http://link.springer.com/journal/11655,,1995,,2004,
11657,Archives of Osteoporosis,1862-3522,1862-3514,Springer,http://link.springer.com/journal/11657,,2006,,2011,
11661,Metallurgical and Materials Transactions A,1073-5623,1543-1940,Springer,http://link.springer.com/journal/11661,,1975,,2011,
11663,Metallurgical and Materials Transactions B,1073-5615,1543-1916,Springer,http://link.springer.com/journal/11663,,1970,,2011,
11664,Journal of Electronic Materials,0361-5235,1543-186X,Springer,http://link.springer.com/journal/11664,,1972,,2011,
11665,Journal of Materials Engineering and Performance,1059-9495,1544-1024,Springer,http://link.springer.com/journal/11665,,1992,,2011,
11666,Journal of Thermal Spray Technology,1059-9630,1544-1016,Springer,http://link.springer.com/journal/11666,,1992,,2011,
11669,Journal of Phase Equilibria and Diffusion,1547-7037,1863-7345,Springer,http://link.springer.com/journal/11669,,1980,,2011,
11676,Journal Forestry Research,1007-662X,1993-0607,Springer,http://link.springer.com/journal/11676,,1990,,2004,
11678,Obere Extremität,1862-6599,1862-6602,Springer,http://link.springer.com/journal/11678,,2006,,2011,
11682,Brain Imaging and Behavior,1931-7557,1931-7565,Springer,http://link.springer.com/journal/11682,,2007,,2011,
11684,Frontiers of Medicine (= Frontiers of Medicine in China),2095-0217,2095-0225,Springer,http://link.springer.com/journal/11684,,2007,,2011,
11692,Evolutionary Biology,0071-3260,1934-2845,Springer,http://link.springer.com/journal/11692,,2007,,2011,
11694,Journal of Food Measurement and Characterization,2193-4126,2193-4134,Springer,http://link.springer.com/journal/11694,,2007,,2011,
11695,Obesity Surgery,0960-8923,1708-0428,Springer,http://link.springer.com/journal/11695,,1991,,2011,
11704,Frontiers of Computer Science in China,1673-7350,1673-7466,Springer,http://link.springer.com/journal/11704,,2007,,2011,
11705,Frontiers of Chemical Engineering in China,1673-7369,1673-7474,Springer,http://link.springer.com/journal/11705,,2007,,2011,
11706,Frontiers of Materials Science,2095-025X,2095-0268,Springer,http://link.springer.com/journal/11706,,2007,,2011,
11707,Frontiers of Earth Science in China,1673-7385,1673-7490,Springer,http://link.springer.com/journal/11707,,2007,,2011,
11708,Frontiers of Energy and Power Engineering in China,1673-7393,1673-7504,Springer,http://link.springer.com/journal/11708,,2007,,2011,
11709,Frontiers of Architecture and Civil Engineering in China,1673-7407,1673-7512,Springer,http://link.springer.com/journal/11709,,2007,,2011,
11711,Journal of Volcanology and Seismology,0742-0463,1819-7108,Springer,http://link.springer.com/journal/11711,,2007,,2011,
11712,Dao,1540-3009,1569-7274,Springer,http://link.springer.com/journal/11712,,2005,,2011,
11734,The European Physical Journal Special Topics,1951-6355,1951-6401,Springer,http://link.springer.com/journal/11734,,2007,,2011,
11738,Acta Physiologiae Plantarum,0137-5881,1861-1664,Springer,http://link.springer.com/journal/11738,,2005,,2011,
11739,Internal and Emergency Medicine,1828-0447,1970-9366,Springer,http://link.springer.com/journal/11739,,2006,,2011,
11743,Journal of Surfactants and Detergents,1097-3958,1558-9293,Springer,http://link.springer.com/journal/11743,,2005,,2011,
11745,Lipids,0024-4201,1558-9307,Springer,http://link.springer.com/journal/11745,,1966,,2011,
11746,Journal of the American Oil Chemists' Society,0003-021X,1558-9331,Springer,http://link.springer.com/journal/11746,,1924,,2011,
11747,Journal of the Academy of Marketing Science,0092-0703,1552-7824,Springer,http://link.springer.com/journal/11747,,1973,,2011,
11748,General Thoracic and Cardiovascular Surgery,1863-6705,1863-6713,Springer,http://link.springer.com/journal/11748,,2005,,2011,
11749,TEST,1133-0686,1863-8260,Springer,http://link.springer.com/journal/11749,,1992,,2004,
11750,TOP,1134-5764,1863-8279,Springer,http://link.springer.com/journal/11750,,1993,,2004,
11757,"Forensische Psychiatrie, Psychologie, Kriminologie",1862-7072,1862-7080,Springer,http://link.springer.com/journal/11757,,2007,,2011,
11769,Chinese Geographical Science,1002-0063,1993-064X,Springer,http://link.springer.com/journal/11769,,1991,,2004,
11771,Journal Central South University,2095-2899,2227-5223,Springer,http://link.springer.com/journal/11771,,1994,,2004,
11783,Frontiers of Environmental Science & Engineering in China,1673-7415,1673-7520,Springer,http://link.springer.com/journal/11783,,2007,,2011,
11801,Optoelectronics Letters,1673-1905,1993-5013,Springer,http://link.springer.com/journal/11801,,2005,,2011,
11812,Wiener klinische Wochenschrift Education,1863-3579,1863-3765,Springer,http://link.springer.com/journal/11812,,2006,,2011,
11814,Korean Journal of Chemical Engineering,0256-1115,1975-7220,Springer,http://link.springer.com/journal/11814,,1984,,2011,
11818,Somnologie - Schlafforschung und Schlafmedizin,1432-9123,1439-054X,Springer,http://link.springer.com/journal/11818,,2005,,2011,
11819,Regular and Chaotic Dynamics,1560-3547,1468-4845,Springer,http://link.springer.com/journal/11819,,2007,,2011,
11821,Cell and Tissue Biology,1990-519X,1990-5203,Springer,http://link.springer.com/journal/11821,,2007,,2011,
11825,medizinische genetik,0936-5931,1863-5490,Springer,http://link.springer.com/journal/11825,,2007,,2011,
11829,Arthropod-Plant Interactions,1872-8855,1872-8847,Springer,http://link.springer.com/journal/11829,,2007,,2011,
11831,Archives Computational Methods Engineering,1134-3060,1886-1784,Springer,http://link.springer.com/journal/11831,,1994,,2004,
11837,JOM,1047-4838,1543-1851,Springer,http://link.springer.com/journal/11837,,2005,,2011,
11841,Sophia,0038-1527,1873-930X,Springer,http://link.springer.com/journal/11841,,1962,,2011,
11845,Irish Journal of Medical Science,0021-1265,1863-4362,Springer,http://link.springer.com/journal/11845,,1971,,2011,
11846,Review of Managerial Science,1863-6683,1863-6691,Springer,http://link.springer.com/journal/11846,,2007,,2011,
11852,Journal of Coastal Conservation,1400-0350,1874-7841,Springer,http://link.springer.com/journal/11852,,1995,,2011,
11854,Journal d'Analyse Mathématique,0021-7670,1565-8538,Springer,http://link.springer.com/journal/11854,,1960,,2011,
11856,Israel Journal of Mathematics,0021-2172,1565-8511,Springer,http://link.springer.com/journal/11856,,1963,,2011,
11857,Blätter DGVFM,1864-0281,1864-0303,Springer,http://link.springer.com/journal/11857,,1950,,1996,
11858,ZDM (= Zentralblatt für Didaktik der Mathematik),1863-9690,1863-9704,Springer,http://link.springer.com/journal/11858,,2005,,2011,
11859,Wuhan University Journal Natural Sciences,1007-1202,1993-4998,Springer,http://link.springer.com/journal/11859,,1996,,2004,
11864,Current Treatment Options in Oncology,1527-2729,1534-6277,Springer,http://link.springer.com/journal/11864,,2005,,2011,
11869,"Air Quality, Atmosphere & Health",1873-9318,1873-9326,Springer,http://link.springer.com/journal/11869,,2008,,2011,
11881,Annals of Dyslexia,0736-9387,1934-7243,Springer,http://link.springer.com/journal/11881,,1955,,2011,
11892,Current Diabetes Reports,1534-4827,1539-0829,Springer,http://link.springer.com/journal/11892,,2005,,2011,
11896,Journal Police Criminal Psychology,0882-0783,1936-6469,Springer,http://link.springer.com/journal/11896,,1985,,2004,
11904,Current HIV/AIDS Reports,1548-3568,1548-3576,Springer,http://link.springer.com/journal/11904,,2005,,2011,
11908,Current Infectious Disease Reports,1523-3847,1534-3146,Springer,http://link.springer.com/journal/11908,,2005,,2011,
11910,Current Neurology and Neuroscience Reports,1528-4042,1534-6293,Springer,http://link.springer.com/journal/11910,,2005,,2011,
11940,Current Treatment Options in Neurology,1092-8480,1534-3138,Springer,http://link.springer.com/journal/11940,,2005,,2011,
11947,Food and Bioprocess Technology,1935-5130,1935-5149,Springer,http://link.springer.com/journal/11947,,2007,,2011,
11948,Science and Engineering Ethics,1353-3452,1471-5546,Springer,http://link.springer.com/journal/11948,,1995,,2011,
11957,Journal of Contemporary Mathematical Analysis,1068-3623,1934-9416,Springer,http://link.springer.com/journal/11957,,2007,,2011,
11982,Russian Mathematics,1066-369X,1934-810X,Springer,http://link.springer.com/journal/11982,,2007,,2011,
11983,Russian Meteorology and Hydrology,1068-3739,1934-8096,Springer,http://link.springer.com/journal/11983,,2007,,2011,
11988,Vestnik St. Petersburg University: Mathematics,1063-4541,1934-7855,Springer,http://link.springer.com/journal/11988,,2007,,2011,
11999,Clinical Orthopaedics and Related Research®,0009-921X,1528-1132,Springer,http://link.springer.com/journal/11999,,2008,,2011,
12003,International Journal of Self-Propagating High-Temperature Synthesis,1061-3862,1934-788X,Springer,http://link.springer.com/journal/12003,,2007,,2011,
12008,International Journal on Interactive Design and Manufacturing (IJIDeM),1955-2513,1955-2505,Springer,http://link.springer.com/journal/12008,,2007,,2011,
12010,Applied Biochemistry and Biotechnology,0273-2289,1559-0291,Springer,http://link.springer.com/journal/12010,,1976,,2011,
12011,Biological Trace Element Research,0163-4984,1559-0720,Springer,http://link.springer.com/journal/12011,,1979,,2011,
12012,Cardiovascular Toxicology,1530-7905,1559-0259,Springer,http://link.springer.com/journal/12012,,2005,,2011,
12013,Cell Biochemistry and Biophysics,1085-9195,1559-0283,Springer,http://link.springer.com/journal/12013,,1979,,2011,
12015,Stem Cell Reviews and Reports,1550-8943,1558-6804,Springer,http://link.springer.com/journal/12015,,2005,,2011,
12016,Clinical Reviews Allergy Immunology,1080-0549,1559-0267,Springer,http://link.springer.com/journal/12016,,1983,,2004,
12017,NeuroMolecular Medicine,1535-1084,1559-1174,Springer,http://link.springer.com/journal/12017,,2005,,2011,
12020,Endocrine,1355-008X,1559-0100,Springer,http://link.springer.com/journal/12020,,1995,,2011,
12021,Neuroinformatics,1539-2791,1559-0089,Springer,http://link.springer.com/journal/12021,,2005,,2011,
12022,Endocrine Pathology,1046-3976,1559-0097,Springer,http://link.springer.com/journal/12022,,1990,,2011,
12024,"Forensic Science, Medicine, and Pathology",1547-769X,1556-2891,Springer,http://link.springer.com/journal/12024,,2005,,2011,
12026,Immunologic Research,0257-277X,1559-0755,Springer,http://link.springer.com/journal/12026,,1982,,2011,
12027,ERA Forum,1612-3093,1863-9038,Springer,http://link.springer.com/journal/12027,,2005,,2011,
12028,Neurocritical Care,1541-6933,1556-0961,Springer,http://link.springer.com/journal/12028,,2005,,2011,
12029,Journal of Gastrointestinal Cancer,1941-6628,1941-6636,Springer,http://link.springer.com/journal/12029,,1986,,2011,
12031,Journal of Molecular Neuroscience,0895-8696,1559-1166,Springer,http://link.springer.com/journal/12031,,1989,,2011,
12032,Medical Oncology,1357-0560,1559-131X,Springer,http://link.springer.com/journal/12032,,1984,,2004,
12033,Molecular Biotechnology,1073-6085,1559-0305,Springer,http://link.springer.com/journal/12033,,1994,,2011,
12034,Bulletin Materials Science,0250-4707,0973-7669,Springer,http://link.springer.com/journal/12034,,1979,,2004,
12035,Molecular Neurobiology,0893-7648,1559-1182,Springer,http://link.springer.com/journal/12035,,1987,,2011,
12036,Journal of Astrophysics and Astronomy,0250-6335,0973-7758,Springer,http://link.springer.com/journal/12036,,1980,,2011,
12038,Journal of Biosciences,0250-5991,0973-7138,Springer,http://link.springer.com/journal/12038,,1979,,2011,
12039,Journal of Chemical Sciences,0974-3626,0973-7103,Springer,http://link.springer.com/journal/12039,,1978,,2011,
12040,Journal of Earth System Science (formerly: Proceedings - Earth and Planetary Sciences),0253-4126,0973-774X,Springer,http://link.springer.com/journal/12040,,1978,,2011,
12041,Journal of Genetics,0022-1333,0973-7731,Springer,http://link.springer.com/journal/12041,,1910,,2011,
12042,Tropical Plant Biology,1935-9756,1935-9764,Springer,http://link.springer.com/journal/12042,,2007,,2011,
12043,Pramana - Journal of Physics,0304-4289,0973-7111,Springer,http://link.springer.com/journal/12043,,1973,,2011,
12044,Proceedings - Mathematical Sciences (= Proc. In the Indian Academy of Sciences - Math. Sciences),0253-4142,0973-7685,Springer,http://link.springer.com/journal/12044,,1934,,2011,
12045,Resonance,0971-8044,0973-712X,Springer,http://link.springer.com/journal/12045,,1996,,2011,
12046,Sadhana,0256-2499,0973-7677,Springer,http://link.springer.com/journal/12046,,1978,,2011,
12053,Energy Efficiency,1570-646X,1570-6478,Springer,http://link.springer.com/journal/12053,,2008,,2011,
12054,Sozial Extra,0931-279X,1863-8953,Springer,http://link.springer.com/journal/12054,,2005,,2011,
12055,Indian Journal of Thoracic and Cardiovascular Surgery,0970-9134,0973-7723,Springer,http://link.springer.com/journal/12055,,1982,,2011,
12061,Applied Spatial Analysis and Policy,1874-463X,1874-4621,Springer,http://link.springer.com/journal/12061,,2008,,2011,
12064,Theory in Biosciences,1431-7613,1611-7530,Springer,http://link.springer.com/journal/12064,,2005,,2011,
12065,Evolutionary  Intelligence      ,1864-5909,1864-5917,Springer,http://link.springer.com/journal/12065,,2008,,2011,
12070,Indian Journal of Otolaryngology and Head & Neck Surgery,0019-5421,0973-7707,Springer,http://link.springer.com/journal/12070,,1950,,2011,
12078,Chemosensory Perception,1936-5802,1936-5810,Springer,http://link.springer.com/journal/12078,,2007,,2011,
12080,Theoretical Ecology,1874-1738,1874-1746,Springer,http://link.springer.com/journal/12080,,2007,,2011,
12088,Indian Journal of Microbiology,0046-8991,0973-7715,Springer,http://link.springer.com/journal/12088,,2007,,2011,
12094,Clinical and Translational Oncology,1699-048X,1699-3055,Springer,http://link.springer.com/journal/12094,,2005,,2011,
12098,Indian Journal of Pediatrics,0019-5456,0973-7693,Springer,http://link.springer.com/journal/12098,,1936,,2011,
12103,American Journal Criminal Justice,1066-2316,1936-1351,Springer,http://link.springer.com/journal/12103,,1975,,2004,
12104,Biomolecular NMR Assignments,1874-2718,1874-270X,Springer,http://link.springer.com/journal/12104,,2007,,2011,
12108,The American Sociologist,0003-1232,1936-4784,Springer,http://link.springer.com/journal/12108,,1987,,2011,
12109,Publishing Research Quarterly,1053-8801,1936-4792,Springer,http://link.springer.com/journal/12109,,1985,,2004,
12110,Human Nature,1045-6767,1936-4776,Springer,http://link.springer.com/journal/12110,,1990,,2011,
12111,Journal African American Studies,1559-1646,1936-4741,Springer,http://link.springer.com/journal/12111,,1995,,2004,
12114,Review Black Political Economy,0034-6446,1936-4814,Springer,http://link.springer.com/journal/12114,,1970,,2004,
12115,Society,0147-2011,1936-4725,Springer,http://link.springer.com/journal/12115,,1963,,2011,
12116,Studies in Comparative International Development,0039-3606,1936-6167,Springer,http://link.springer.com/journal/12116,,1965,,2011,
12117,Trends in Organized Crime,1084-4791,1936-4830,Springer,http://link.springer.com/journal/12117,,1995,,2011,
12122,Journal of Labor Research,0195-3613,1936-4768,Springer,http://link.springer.com/journal/12122,,1980,,2011,
12124,Integrative Psychological and Behavioral Science,1932-4502,1936-3567,Springer,http://link.springer.com/journal/12124,,1966,,2011,
12126,Ageing International,0163-5158,1936-606X,Springer,http://link.springer.com/journal/12126,,1974,,2004,
12127,International Journal for Ion Mobility Spectrometry,1435-6163,1865-4584,Springer,http://link.springer.com/journal/12127,,2008,,2011,
12129,Academic Questions,0895-4852,1936-4709,Springer,http://link.springer.com/journal/12129,,1988,,2011,
12132,Urban Forum,1015-3802,1874-6330,Springer,http://link.springer.com/journal/12132,,1990,,2004,
12134,Journal of International Migration and Integration,1488-3473,1874-6365,Springer,http://link.springer.com/journal/12134,,2005,,2011,
12136,Acta Analytica,0353-5150,1874-6349,Springer,http://link.springer.com/journal/12136,,2005,,2011,
12138,International Journal of the Classical Tradition,1073-0508,1874-6292,Springer,http://link.springer.com/journal/12138,,1994,,2011,
12140,East Asia,1096-6838,1874-6284,Springer,http://link.springer.com/journal/12140,,2005,,2011,
12142,Human Rights Review,1524-8879,1874-6306,Springer,http://link.springer.com/journal/12142,,2005,,2011,
12144,Current Psychology,1046-1310,1936-4733,Springer,http://link.springer.com/journal/12144,,1981,,2011,
12147,Gender Issues,1098-092X,1936-4717,Springer,http://link.springer.com/journal/12147,,1980,,2011,
12149,Annals of Nuclear Medicine,0914-7187,1864-6433,Springer,http://link.springer.com/journal/12149,,1987,,2011,
12155,BioEnergy Research,1939-1234,1939-1242,Springer,http://link.springer.com/journal/12155,,2008,,2011,
12160,Annals of Behavioral Medicine,0883-6612,1532-4796,Springer,http://link.springer.com/journal/12160,,2005,,2011,
12161,Food Analytical Methods,1936-9751,1936-976X,Springer,http://link.springer.com/journal/12161,,2007,,2011,
12176,Controlling & Management Review (= Controlling & Management),2195-8262,2195-8270,Springer,http://link.springer.com/journal/12176,,2005,,2011,
12186,Vocations and Learning,1874-785X,1874-7868,Springer,http://link.springer.com/journal/12186,,2008,,2011,
12188,Abhandlungen aus dem Mathematischen Seminar der Universität Hamburg,0025-5858,1865-8784,Springer,http://link.springer.com/journal/12188,,1922,,2011,
12190,Journal Applied Mathematics Computing,1598-5865,1865-2085,Springer,http://link.springer.com/journal/12190,,1994,,2004,
12192,Cell Stress and Chaperones,1355-8145,1466-1268,Springer,http://link.springer.com/journal/12192,,2008,,2011,
12193,Journal on Multimodal User Interfaces,1783-7677,1783-8738,Springer,http://link.springer.com/journal/12193,,2007,,2011,
12195,Cellular and Molecular Bioengineering,1865-5025,1865-5033,Springer,http://link.springer.com/journal/12195,,2008,,2011,
12199,Environmental Health and Preventive Medicine,1342-078X,1347-4715,Springer,http://link.springer.com/journal/12199,,2005,,2011,
12200,Frontiers of Optoelectronics in China,,1866-1270,Springer,http://link.springer.com/journal/12200,,2008,,2011,
12206,Journal Mechanical Science Technology,1738-494X,1976-3824,Springer,http://link.springer.com/journal/12206,,1987,,2004,
12210,Rendiconti Lincei,1120-6349,1720-0776,Springer,http://link.springer.com/journal/12210,,1990,,2011,
12212,Inland Water Biology,1995-0829,1995-0837,Springer,http://link.springer.com/journal/12212,,2008,,2011,
12215,Rendiconti del Circolo Matematico di Palermo,0009-725X,1973-4409,Springer,http://link.springer.com/journal/12215,,1952,,2011,
12220,Journal of Geometric Analysis,1050-6926,1559-002X,Springer,http://link.springer.com/journal/12220,,1991,,2011,
12221,Fibers and Polymers,1229-9197,1875-0052,Springer,http://link.springer.com/journal/12221,,2005,,2011,
12223,Folia Microbiologica,0015-5632,1874-9356,Springer,http://link.springer.com/journal/12223,,1956,,2011,
12224,Folia Geobotanica,1211-9520,1874-9348,Springer,http://link.springer.com/journal/12224,,1966,,2011,
12225,Kew Bulletin,0075-5974,1874-933X,Springer,http://link.springer.com/journal/12225,,2008,,2011,
12228,Brittonia,0007-196X,1938-436X,Springer,http://link.springer.com/journal/12228,,1931,,2011,
12229,The Botanical Review,0006-8101,1874-9372,Springer,http://link.springer.com/journal/12229,,1935,,2011,
12230,American Journal of Potato Research,1099-209X,1874-9380,Springer,http://link.springer.com/journal/12230,,1923,,2011,
12231,Economic Botany,0013-0001,1874-9364,Springer,http://link.springer.com/journal/12231,,1947,,2011,
12232,International Review of Economics,1865-1704,1863-4613,Springer,http://link.springer.com/journal/12232,,2006,,2011,
12237,Estuaries Coasts,1559-2723,1559-2731,Springer,http://link.springer.com/journal/12237,,1978,,2004,
12242,Acta Physica Hungarica,0231-4428,,Springer,http://link.springer.com/journal/12242,,1983,,1994,
12243,annals of telecommunications - annales des télécommunications,0003-4347,1958-9395,Springer,http://link.springer.com/journal/12243,,1946,,2011,
12247,Journal of Pharmaceutical Innovation,1872-5120,1939-8042,Springer,http://link.springer.com/journal/12247,,2006,,2011,
12248,The AAPS Journal,,1550-7416,Springer,http://link.springer.com/journal/12248,,2005,,2011,
12249,AAPS PharmSciTech,,1530-9932,Springer,http://link.springer.com/journal/12249,,2005,,2011,
12257,Biotechnology Bioprocess Engineering,1226-8372,1976-3816,Springer,http://link.springer.com/journal/12257,,1996,,2004,
12262,Indian Journal of Surgery,0972-2068,0973-9793,Springer,http://link.springer.com/journal/12262,,2007,,2011,
12268,BIOspektrum,0947-0867,1868-6249,Springer,http://link.springer.com/journal/12268,,2011,,2011,
12272,Archives Pharmacal Research,0253-6269,1976-3786,Springer,http://link.springer.com/journal/12272,,1978,,2004,
12273,Building Simulation,1996-3599,1996-8744,Springer,http://link.springer.com/journal/12273,,2008,,2011,
12274,Nano Research,1998-0124,1998-0000,Springer,http://link.springer.com/journal/12274,,2008,,2011,
12275,Journal of Microbiology,1225-8873,1976-3794,Springer,http://link.springer.com/journal/12275,,2008,,2011,
12277,Fortschrittsberichte über Kolloide Polymere,0071-8017,,Springer,http://link.springer.com/journal/12277,,1910,,1971,
12279,Chemists' Section Cotton Oil Press,0095-9774,,Springer,http://link.springer.com/journal/12279,,1920,,1924,
12282,Breast Cancer,1340-6868,1880-4233,Springer,http://link.springer.com/journal/12282,,1994,,2011,
12286,Zeitschrift für Vergleichende Politikwissenschaft,1865-2646,1865-2654,Springer,http://link.springer.com/journal/12286,,2007,,2011,
12288,Indian Journal of Hematology and Blood Transfusion,0971-4502,0974-0449,Springer,http://link.springer.com/journal/12288,,2007,,2011,
12289,International Journal of Material Forming,1960-6206,1960-6214,Springer,http://link.springer.com/journal/12289,,2008,,2011,
12291,Indian Journal Clinical Biochemistry,0970-1915,0974-0422,Springer,http://link.springer.com/journal/12291,,1989,,2004,
12297,Zeitschrift für die gesamte Versicherungswissenschaft,0044-2585,1865-9748,Springer,http://link.springer.com/journal/12297,,2005,,2011,
12298,Physiology and Molecular Biology of Plants,0971-5894,0974-0430,Springer,http://link.springer.com/journal/12298,,2008,,2011,
12306,MUSCULOSKELETAL SURGERY,2035-5106,2035-5114,Springer,http://link.springer.com/journal/12306,,2008,,2011,
12307,Cancer Microenvironment,1875-2292,1875-2284,Springer,http://link.springer.com/journal/12307,,2008,,2011,
12308,Journal of Hematopathology,1868-9256,1865-5785,Springer,http://link.springer.com/journal/12308,,2008,,2011,
12311,The Cerebellum,1473-4222,1473-4230,Springer,http://link.springer.com/journal/12311,,2005,,2011,
12325,Advances in Therapy,0741-238X,1865-8652,Springer,http://link.springer.com/journal/12325,,2005,,2011,
12328,Clinical Journal of Gastroenterology,1865-7257,1865-7265,Springer,http://link.springer.com/journal/12328,,2008,,2011,
12350,Journal of Nuclear Cardiology,1071-3581,1532-6551,Springer,http://link.springer.com/journal/12350,,1994,,2011,
12357,Bulletin Géodésique 1922-1943,0007-4632,,Springer,http://link.springer.com/journal/12357,,1928,,1939,
12359,Zeitschrift gesamte Neurologie Psychiatrie,0303-4194,,Springer,http://link.springer.com/journal/12359,,1910,,1944,
12361,Archiv Mikroskopische Anatomie,0176-7364,,Springer,http://link.springer.com/journal/12361,,1865,,1923,
12362,Bulletin Volcanologique,0366-483X,,Springer,http://link.springer.com/journal/12362,,1924,,1931,
12363,Mikrochemie,0369-0261,,Springer,http://link.springer.com/journal/12363,,1923,,1938,
12364,American Journal Digestive Diseases,0002-9211,,Springer,http://link.springer.com/journal/12364,,1934,,1955,
12365,European Demographic Information Bulletin,0046-2756,,Springer,http://link.springer.com/journal/12365,,1970,,1983,
12366,Bulletin General Relativity Gravitation,,1662-5390,Springer,http://link.springer.com/journal/12366,,1962,,1969,
12369,International Journal of Social Robotics,1875-4791,1875-4805,Springer,http://link.springer.com/journal/12369,,2008,,2011,
12371,Geoheritage,1867-2477,1867-2485,Springer,http://link.springer.com/journal/12371,,2009,,2011,
12373,Molecular chemical neuropathology,1044-7393,,Springer,http://link.springer.com/journal/12373,,1983,,1996,
12374,Journal of Plant Biology,1226-9239,1867-0725,Springer,http://link.springer.com/journal/12374,,2005,,2011,
12375,Annalen Philosophie philosophischen Kritik,1866-6175,,Springer,http://link.springer.com/journal/12375,,1924,,1929,
12377,Annalen Philosophie,1866-6167,,Springer,http://link.springer.com/journal/12377,,1919,,1921,
12379,Zeitschrift Kristallographie Mineralogie Petrographie,0373-4218,,Springer,http://link.springer.com/journal/12379,,1878,,1945,
12380,Applied Scientific Research,0365-7140,,Springer,http://link.springer.com/journal/12380,,1950,,1966,
12383,Zeitschrift experimentelle Pathologie,0372-8552,,Springer,http://link.springer.com/journal/12383,,1905,,1921,
12384,Journal instructional development,0162-2641,,Springer,http://link.springer.com/journal/12384,,1977,,1988,
12386,Journal Materials Energy Systems,0162-9719,,Springer,http://link.springer.com/journal/12386,,1979,,1986,
12387,Journal Applied Metalworking,0162-9700,,Springer,http://link.springer.com/journal/12387,,1978,,1985,
12388,Proceedings Plant Sciences,,0370-0097,Springer,http://link.springer.com/journal/12388,,1934,,1996,
12391,Current Psychological Reviews,0144-3895,,Springer,http://link.springer.com/journal/12391,,1981,,1982,
12393,Food Engineering Reviews,1866-7910,1866-7929,Springer,http://link.springer.com/journal/12393,,2009,,2011,
12395,Chesapeake Science,0009-3262,,Springer,http://link.springer.com/journal/12395,,1960,,1977,
12397,Contemporary Jewry,0147-1694,1876-5165,Springer,http://link.springer.com/journal/12397,,1974,,2004,
12398,Zeitschrift für Energiewirtschaft,0343-5377,1866-2765,Springer,http://link.springer.com/journal/12398,,2008,,2011,
12402,ADHD Attention Deficit and Hyperactivity Disorders,1866-6116,1866-6647,Springer,http://link.springer.com/journal/12402,,2009,,2011,
12403,"Water Quality, Exposure and Health",1876-1658,1876-1666,Springer,http://link.springer.com/journal/12403,,2009,,2011,
12519,World Journal of Pediatrics,1708-8569,1867-0687,Springer,http://link.springer.com/journal/12519,,2008,,2011,
12521,International journal clinical monitoring computing,0167-9945,,Springer,http://link.springer.com/journal/12521,,1984,,1996,
12522,Reproductive Medicine and Biology,1445-5781,1447-0578,Springer,http://link.springer.com/journal/12522,,2005,,2011,
12524,Journal Indian Society Remote Sensing,0255-660X,0974-3006,Springer,http://link.springer.com/journal/12524,,1973,,2004,
12525,Electronic Markets,1019-6781,1422-8890,Springer,http://link.springer.com/journal/12525,,2009,,2011,
12528,Journal Computing Higher Education,1042-1726,1867-1233,Springer,http://link.springer.com/journal/12528,,1989,,2004,
12529,International Journal Behavioral Medicine,1070-5503,1532-7558,Springer,http://link.springer.com/journal/12529,,1994,,2004,
12532,Mathematical Programming Computation,1867-2949,1867-2957,Springer,http://link.springer.com/journal/12532,,2009,,2011,
12535,Trabajos estadística,0213-8190,,Springer,http://link.springer.com/journal/12535,,1986,,1991,
12536,Trabajos estadística investigación operativa,0041-0241,,Springer,http://link.springer.com/journal/12536,,1950,,1985,
12537,Trabajos investigación operativa,0213-8204,,Springer,http://link.springer.com/journal/12537,,1986,,1992,
12540,Metals Materials International,1598-9623,2005-4149,Springer,http://link.springer.com/journal/12540,,1995,,2004,
12541,International Journal of Precision Engineering and Manufacturing,2234-7593,2005-4602,Springer,http://link.springer.com/journal/12541,,2009,,2011,
12542,Paläontologische Zeitschrift,0031-0220,1867-6812,Springer,http://link.springer.com/journal/12542,,1914,,2011,
12546,Journal Population Research,1443-2447,1835-9469,Springer,http://link.springer.com/journal/12546,,1984,,2004,
12549,Palaeobiodiversity and Palaeoenvironments,1867-1594,1867-1608,Springer,http://link.springer.com/journal/12549,,2005,,2011,
12550,Mycotoxin Research,0178-7888,1867-1632,Springer,http://link.springer.com/journal/12550,,2005,,2011,
12551,Biophysical Reviews,1867-2450,1867-2469,Springer,http://link.springer.com/journal/12551,,2009,,2011,
12559,Cognitive Computation,1866-9956,1866-9964,Springer,http://link.springer.com/journal/12559,,2009,,2011,
