id (035a which stats with (NATIONALLICENCE)),path to fulltext,end of embargo (YYYY-MM-DD),Institutions,id for SRU (no special characters)
(NATIONALLICENCE)gruyter-10.1515/ARBI.2007.007,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/arbi.2007.25.issue-1/arbi.2007.007/arbi.2007.007.pdf,,National Licences: unibe,gruyter101515ARBI2007007
(NATIONALLICENCE)gruyter-10.1524/dzph.2010.0075,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/dzph.2010.58.issue-6/dzph.2010.0075/dzph.2010.0075.pdf,,National Licences: unifr,gruyter101524dzph20100075
(NATIONALLICENCE)cambridge-10.1017/thg.2014.12,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S1832427414000127.pdf,2019-06-01,National Licences: ethz,cambridge101017thg201412
(NATIONALLICENCE)cambridge-10.1017/S1368980009991297,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S1368980009991297.pdf,,National Licences: unibe fachhochschulen,cambridge101017S1368980009991297
(NATIONALLICENCE)cambridge-10.1017/S1368980012003771,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S1368980012003771.pdf,2018-08-01,National Licences: ethz uzh,cambridge101017S1368980012003771
(NATIONALLICENCE)gruyter-10.1515/sats.2011.012,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/sats.2011.12.issue-2/sats.2011.012/sats.2011.012.pdf,,National Licences: unifr,gruyter101515sats2011012
(NATIONALLICENCE)gruyter-10.1515/asia-2014-0057,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/asia.2014.68.issue-3/asia-2014-0057/asia-2014-0057.pdf,,National Licences: unil,gruyter101515asia20140057
(NATIONALLICENCE)gruyter-10.1515/asia-2014-0063,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/asia.2014.68.issue-3/asia-2014-0063/asia-2014-0063.pdf,,National Licences: unil,gruyter101515asia20140063
(NATIONALLICENCE)gruyter-10.1515/asia-2014-0059,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/asia.2014.68.issue-3/asia-2014-0059/asia-2014-0059.pdf,,National Licences: unil,gruyter101515asia20140059
(NATIONALLICENCE)gruyter-10.1524/zpch.1994.185.Part_1.051,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/zpch.1994.185.issue-part_1/zpch.1994.185.part_1.051/zpch.1994.185.part_1.051.pdf,,National Licences: lib4ri,gruyter101524zpch1994185Part_1051
(NATIONALLICENCE)gruyter-10.1515/BC.2007.126,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/bchm.2007.388.issue-10/bc.2007.126/bc.2007.126.pdf,,National Licences: ethz uzh,gruyter101515BC2007126
(NATIONALLICENCE)gruyter-10.1524/ract.1997.78.special-issue.59,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/ract.1997.78.issue-s1/ract.1997.78.special-issue.59/ract.1997.78.special-issue.59.pdf,,National Licences: lib4ri unibe,gruyter101524ract199778specialissue59
(NATIONALLICENCE)gruyter-10.1524/ract.1997.78.special-issue.47,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/ract.1997.78.issue-s1/ract.1997.78.special-issue.47/ract.1997.78.special-issue.47.pdf,,National Licences: unibe,gruyter101524ract199778specialissue47
(NATIONALLICENCE)gruyter-10.1515/cercles-2012-0021,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/cercles.2012.2.issue-2/cercles-2012-0021/cercles-2012-0021.pdf,,National Licences: ethz uzh,gruyter101515cercles20120021
(NATIONALLICENCE)gruyter-10.1515/bnm-2013-0007,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/biomat.2013.14.issue-1-2/bnm-2013-0007/bnm-2013-0007.pdf,,National Licences: unige unil,gruyter101515bnm20130007
(NATIONALLICENCE)gruyter-10.1515/bmte.1993.38.s1.359,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/bmte.1993.38.issue-s1/bmte.1993.38.s1.359/bmte.1993.38.s1.359.pdf,,National Licences: ethz uzh,gruyter101515bmte199338s1359
(NATIONALLICENCE)gruyter-10.1515/bmte.1993.38.s1.347,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/bmte.1993.38.issue-s1/bmte.1993.38.s1.347/bmte.1993.38.s1.347.pdf,,National Licences: ethz uzh,gruyter101515bmte199338s1347
(NATIONALLICENCE)gruyter-10.14315/zee-1987-0113,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/zee.1987.31.issue-1/zee-1987-0113/zee-1987-0113.pdf,,National Licences: uzh,gruyter1014315zee19870113
(NATIONALLICENCE)gruyter-10.1524/zkri.2011.1383,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/zkri.2011.226.issue-8/zkri.2011.1383/zkri.2011.1383.pdf,,National Licences: ethz,gruyter101524zkri20111383
(NATIONALLICENCE)gruyter-10.1524/ract.1992.57.23.77,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/ract.1992.57.issue-2-3/ract.1992.57.23.77/ract.1992.57.23.77.pdf,,National Licences: lib4ri,gruyter101524ract1992572377
(NATIONALLICENCE)gruyter-10.1515/BMT.2008.001,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/bmte.2008.53.issue-1/bmt.2008.001/bmt.2008.001.pdf,,National Licences: ethz,gruyter101515BMT2008001
(NATIONALLICENCE)gruyter-10.1515/JAA.2001.191,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/jaa.2001.7.issue-2/jaa.2001.191/jaa.2001.191.pdf,,National Licences: uzh,gruyter101515JAA2001191
(NATIONALLICENCE)gruyter-10.1515/HF.2006.071,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/hfsg.2006.60.issue-4/hf.2006.071/hf.2006.071.pdf,,National Licences: lib4ri unisg,gruyter101515HF2006071
(NATIONALLICENCE)gruyter-10.1524/ract.1994.65.3.181,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/ract.1994.65.issue-3/ract.1994.65.3.181/ract.1994.65.3.181.pdf,,National Licences: lib4ri,gruyter101524ract1994653181
(NATIONALLICENCE)gruyter-10.1515/pteridines.1995.6.3.87,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/pteridines.1995.6.issue-3/pteridines.1995.6.3.87/pteridines.1995.6.3.87.pdf,,National Licences: ethz uzh,gruyter101515pteridines19956387
(NATIONALLICENCE)gruyter-10.1515/HF.2007.089,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/hfsg.2007.61.issue-5/hf.2007.089/hf.2007.089.pdf,,National Licences: ethz,gruyter101515HF2007089
(NATIONALLICENCE)gruyter-10.1515/gps-2013-0023,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/gps.2013.2.issue-3/gps-2013-0023/gps-2013-0023.pdf,,National Licences: epfl,gruyter101515gps20130023
(NATIONALLICENCE)gruyter-10.1515/JPM.2009.071,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/jpme.2009.37.issue-4/jpm.2009.071/jpm.2009.071.pdf,,National Licences: unil,gruyter101515JPM2009071
(NATIONALLICENCE)gruyter-10.1515/mamm-1983-0303,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/mamm.1983.47.issue-3/mamm-1983-0303/mamm-1983-0303.pdf,,National Licences: unifr,gruyter101515mamm19830303
(NATIONALLICENCE)gruyter-10.1524/mial.2013.0006,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/mial.2013.18.issue-1/mial.2013.0006/mial.2013.0006.pdf,,National Licences: uzh,gruyter101524mial20130006
(NATIONALLICENCE)gruyter-10.1515/rbm-2011-6475,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/rbm.2011.17.issue-6/rbm-2011-6475/rbm-2011-6475.pdf,,National Licences: lib4ri,gruyter101515rbm20116475
(NATIONALLICENCE)gruyter-10.1524/ract.1991.5253.1.237,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/ract.1991.52-53.issue-1/ract.1991.5253.1.237/ract.1991.5253.1.237.pdf,,National Licences: epfl,gruyter101524ract199152531237
(NATIONALLICENCE)gruyter-10.1515/hsz-2012-0234,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/bchm.2012.393.issue-11/hsz-2012-0234/hsz-2012-0234.pdf,,National Licences: uzh,gruyter101515hsz20120234
(NATIONALLICENCE)cambridge-10.1017/S1368980008003959,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S1368980008003959.pdf,,,cambridge101017S1368980008003959
(NATIONALLICENCE)cambridge-10.1079/PHN2005891,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S1368980006001169.pdf,,,cambridge101079PHN2005891
(NATIONALLICENCE)cambridge-10.1017/S1368980013000207,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S1368980013000207.pdf,2019-03-01,National Licences: unige unil,cambridge101017S1368980013000207
(NATIONALLICENCE)gruyter-10.1515/cclm-2013-0535,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/cclm.2014.52.issue-3/cclm-2013-0535/cclm-2013-0535.pdf,,National Licences: unibe,gruyter101515cclm20130535
(NATIONALLICENCE)gruyter-10.1515/cpt-2009-9407,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/cpt.2009.38.issue-94/cpt-2009-9407/cpt-2009-9407.pdf,,National Licences: uzh,gruyter101515cpt20099407
(NATIONALLICENCE)gruyter-10.1515/ARBI.2002.173,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/arbi.2002.20.issue-2/arbi.2002.173/arbi.2002.173.pdf,,National Licences: unibas,gruyter101515ARBI2002173
(NATIONALLICENCE)gruyter-10.1351/pac200678020241,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/pac.2006.78.issue-2/pac200678020241/pac200678020241.pdf,,National Licences: unifr,gruyter101351pac200678020241
(NATIONALLICENCE)gruyter-10.1515/JLM.2006.056,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/labm.2006.30.issue-6/jlm.2006.056/jlm.2006.056.pdf,,National Licences: uzh,gruyter101515JLM2006056
(NATIONALLICENCE)gruyter-10.1515/ARBI.2007.299,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/arbi.2007.25.issue-3/arbi.2007.299/arbi.2007.299.pdf,,National Licences: unibe,gruyter101515ARBI2007299
(NATIONALLICENCE)gruyter-10.1515/ijsl-2013-0086,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/ijsl.2014.2014.issue-227/ijsl-2013-0086/ijsl-2013-0086.pdf,,National Licences: unifr,gruyter101515ijsl20130086
(NATIONALLICENCE)gruyter-10.1515/mammalia-2012-0083,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/mamm.2013.77.issue-4/mammalia-2012-0083/mammalia-2012-0083.pdf,,National Licences: unil,gruyter101515mammalia20120083
(NATIONALLICENCE)gruyter-10.1524/ract.1989.46.1.13,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/ract.1989.46.issue-1/ract.1989.46.1.13/ract.1989.46.1.13.pdf,,National Licences: epfl,gruyter101524ract198946113
(NATIONALLICENCE)gruyter-10.1515/anglia-2013-0037,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/angl.2013.131.issue-2-3/anglia-2013-0037/anglia-2013-0037.pdf,,National Licences: unibe,gruyter101515anglia20130037
(NATIONALLICENCE)gruyter-10.1515/anglia-2013-0038,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/angl.2013.131.issue-2-3/anglia-2013-0038/anglia-2013-0038.pdf,,National Licences: unibe,gruyter101515anglia20130038
(NATIONALLICENCE)gruyter-10.1524/ract.2013.2027,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/ract.2013.101.issue-4/ract.2013.2027/ract.2013.2027.pdf,,National Licences: lib4ri unibe,gruyter101524ract20132027
(NATIONALLICENCE)gruyter-10.1515/jetl-2013-0016,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/jetl-2013-4-issue-2/jetl-2013-0016/jetl-2013-0016.pdf,,National Licences: unige,gruyter101515jetl20130016
(NATIONALLICENCE)gruyter-10.1515/BMT.2009.021,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/bmte.2009.54.issue-4/bmt.2009.021/bmt.2009.021.pdf,,National Licences: ethz uzh,gruyter101515BMT2009021
(NATIONALLICENCE)gruyter-10.1515/ling-2013-0062,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/ling.2014.52.issue-2/ling-2013-0062/ling-2013-0062.pdf,,National Licences: uzh,gruyter101515ling20130062
(NATIONALLICENCE)gruyter-10.1515/ling-2013-0066,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/ling.2014.52.issue-2/ling-2013-0066/ling-2013-0066.pdf,,National Licences: uzh,gruyter101515ling20130066
(NATIONALLICENCE)gruyter-10.1524/hzhz.2012.0468,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/hzhz.2012.295.issue-2/hzhz.2012.0468/hzhz.2012.0468.pdf,,National Licences: unibe,gruyter101524hzhz20120468
(NATIONALLICENCE)gruyter-10.1515/zkri-1965-1-642,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/zkri.1965.122.issue-1-6/zkri-1965-1-642/zkri-1965-1-642.pdf,,National Licences: unibe,gruyter101515zkri19651642
(NATIONALLICENCE)gruyter-10.1515/HF.2011.148,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/hfsg.2012.66.issue-2/hf.2011.148/hf.2011.148.pdf,,National Licences: unibe fachhochschulen,gruyter101515HF2011148
(NATIONALLICENCE)cambridge-10.1017/S0007114507764723,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S0007114507764723.pdf,,,cambridge101017S0007114507764723
(NATIONALLICENCE)cambridge-10.1079/BJN19850036,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S0007114585000952.pdf,,,cambridge101079BJN19850036
(NATIONALLICENCE)cambridge-10.1017/BJN19960131,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S0007114596000311.pdf,,,cambridge101017BJN19960131
(NATIONALLICENCE)cambridge-10.1079/BJN19950090,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S0007114595000912.pdf,,,cambridge101079BJN19950090
(NATIONALLICENCE)cambridge-10.1079/BJN2001331,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S0007114501000836.pdf,,National Licences: unige,cambridge101079BJN2001331
(NATIONALLICENCE)cambridge-10.1017/S0007114510001704,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S0007114510001704.pdf,,National Licences: unige,cambridge101017S0007114510001704
(NATIONALLICENCE)cambridge-10.1017/S0007114500001185,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S0007114500001185.pdf,,,cambridge101017S0007114500001185
(NATIONALLICENCE)cambridge-10.1079/BJN2001470,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S0007114501002458.pdf,,National Licences: unige,cambridge101079BJN2001470
(NATIONALLICENCE)gruyter-10.2478/cmam-2011-0008,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/cmam.2011.11.issue-2/cmam-2011-0008/cmam-2011-0008.pdf,,National Licences: epfl,gruyter102478cmam20110008
(NATIONALLICENCE)gruyter-10.1524/ract.2012.1948,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/ract.2012.100.issue-10/ract.2012.1948/ract.2012.1948.pdf,,National Licences: lib4ri,gruyter101524ract20121948
(NATIONALLICENCE)gruyter-10.1515/2153-3792.1157,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/apjri.2013.7.issue-1/2153-3792.1157/2153-3792.1157.pdf,,National Licences: ethz,gruyter101515215337921157
(NATIONALLICENCE)gruyter-10.1524/zkri.2012.1504,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/zkri.2012.227.issue-5/zkri.2012.1504/zkri.2012.1504.pdf,,National Licences: ethz,gruyter101524zkri20121504
(NATIONALLICENCE)gruyter-10.1515/JLT.2009.018,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/jlt.2009.3.issue-2/jlt.2009.018/jlt.2009.018.pdf,,National Licences: uzh,gruyter101515JLT2009018
(NATIONALLICENCE)gruyter-10.1524/zpch.2012.0174,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/zpch.2012.226.issue-2/zpch.2012.0174/zpch.2012.0174.pdf,,National Licences: lib4ri,gruyter101524zpch20120174
(NATIONALLICENCE)gruyter-10.1111/j.1468-2516.2012.00401.x,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/pwp.2012.13.issue-4/j.1468-2516.2012.00401.x/j.1468-2516.2012.00401.x.pdf,,National Licences: unilu unisg,gruyter101111j14682516201200401x
(NATIONALLICENCE)gruyter-10.1515/JLM.2008.047,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/labm.2008.32.issue-5/jlm.2008.047/jlm.2008.047.pdf,,National Licences: unibas unibe unige unil uzh,gruyter101515JLM2008047
(NATIONALLICENCE)gruyter-10.1524/srsr.2011.0005,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/srsr.2011.34.issue-1/srsr.2011.0005/srsr.2011.0005.pdf,,National Licences: unilu,gruyter101524srsr20110005
(NATIONALLICENCE)gruyter-10.1515/HUMR.2009.007,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/humr.2009.22.issue-1-2/humr.2009.007/humr.2009.007.pdf,,National Licences: uzh,gruyter101515HUMR2009007
(NATIONALLICENCE)gruyter-10.1515/pteridines.2009.20.1.136,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/pteridines.2009.20.issue-1/pteridines.2009.20.1.136/pteridines.2009.20.1.136.pdf,,National Licences: uzh,gruyter101515pteridines2009201136
(NATIONALLICENCE)gruyter-10.1111/1468-2516.00209,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/pwp.2006.7.issue-2/1468-2516.00209/1468-2516.00209.pdf,,National Licences: uzh,gruyter1011111468251600209
(NATIONALLICENCE)gruyter-10.1515/bap-2012-0034,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/bap.2013.15.issue-3/bap-2012-0034/bap-2012-0034.pdf,,National Licences: unil,gruyter101515bap20120034
(NATIONALLICENCE)gruyter-10.1515/bmt-2013-4435,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/bmte.2013.58.issue-s1-S/bmt-2013-4435/bmt-2013-4435.pdf,,National Licences: epfl,gruyter101515bmt20134435
(NATIONALLICENCE)gruyter-10.1515/arb-2012-0082,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/arbi.2012.30.issue-3/arb-2012-0082/arb-2012-0082.pdf,,National Licences: unige,gruyter101515arb20120082
(NATIONALLICENCE)gruyter-10.1524/zkri.2008.0061,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/zkri.2008.223.issue-11-12/zkri.2008.0061/zkri.2008.0061.pdf,,National Licences: ethz,gruyter101524zkri20080061
(NATIONALLICENCE)gruyter-10.1515/pteridines.1991.3.12.33,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/pteridines.1991.3.issue-1-2/pteridines.1991.3.12.33/pteridines.1991.3.12.33.pdf,,National Licences: uzh,gruyter101515pteridines199131233
(NATIONALLICENCE)gruyter-10.1515/pteridines.1991.3.12.55,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/pteridines.1991.3.issue-1-2/pteridines.1991.3.12.55/pteridines.1991.3.12.55.pdf,,National Licences: uzh,gruyter101515pteridines199131255
(NATIONALLICENCE)gruyter-10.1515/pteridines.1991.3.12.43,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/pteridines.1991.3.issue-1-2/pteridines.1991.3.12.43/pteridines.1991.3.12.43.pdf,,National Licences: uzh,gruyter101515pteridines199131243
(NATIONALLICENCE)gruyter-10.1515/pbb-2013-0106,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/bgsl.2013.135.issue-4/pbb-2013-0106/pbb-2013-0106.pdf,,National Licences: unibe,gruyter101515pbb20130106
(NATIONALLICENCE)gruyter-10.1515/JAA.1999.17,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/jaa.1999.5.issue-1/jaa.1999.17/jaa.1999.17.pdf,,National Licences: ethz,gruyter101515JAA199917
(NATIONALLICENCE)gruyter-10.1515/hfsg.1959.13.5.129,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/hfsg.1959.13.issue-5/hfsg.1959.13.5.129/hfsg.1959.13.5.129.pdf,,National Licences: ethz,gruyter101515hfsg1959135129
(NATIONALLICENCE)cambridge-10.1017/S000711451000512X,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S000711451000512X.pdf,,National Licences: unibas,cambridge101017S000711451000512X
(NATIONALLICENCE)cambridge-10.1017/S0007114515002147,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S0007114515002147.pdf,2020-08-28,National Licences: ethz,cambridge101017S0007114515002147
(NATIONALLICENCE)cambridge-10.1079/BJN19890074,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S0007114589001571.pdf,,,cambridge101079BJN19890074
(NATIONALLICENCE)cambridge-10.1017/S0007114515003402,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S0007114515003402.pdf,2020-11-28,National Licences: unibas,cambridge101017S0007114515003402
(NATIONALLICENCE)cambridge-10.1079/BJN19980106,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S0007114598001202.pdf,,,cambridge101079BJN19980106
(NATIONALLICENCE)cambridge-10.1079/BJN19980006,/media/lionel/Data/swissbib-data/nationallizenzen/cambridge/swiss-pdf/S0007114598000075.pdf,,National Licences: ethz,cambridge101079BJN19980006
(NATIONALLICENCE)gruyter-10.1524/ract.1998.80.3.121,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/ract.1998.80.issue-3/ract.1998.80.3.121/ract.1998.80.3.121.pdf,,National Licences: lib4ri,gruyter101524ract1998803121
(NATIONALLICENCE)gruyter-10.1515/ijamh-2013-0018,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/ijamh.2013.25.issue-2/ijamh-2013-0018/ijamh-2013-0018.pdf,,National Licences: unil,gruyter101515ijamh20130018
(NATIONALLICENCE)gruyter-10.1515/mcma-2013-0003,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/mcma.2013.19.issue-1/mcma-2013-0003/mcma-2013-0003.pdf,,National Licences: ethz,gruyter101515mcma20130003
(NATIONALLICENCE)gruyter-10.1515/CCLM.2008.146,/media/lionel/Data/swissbib-data/nationallizenzen/gruyter/swiss-pdf/j/cclm.2008.46.issue-6/cclm.2008.146/cclm.2008.146.pdf,,National Licences: unibe,gruyter101515CCLM2008146
